,date_time,streamId,audioLevelsDb,left,right
10543,2024-01-20 02:15:30,input_1,"[-32, -33]",-32,-33
10544,2024-01-20 02:15:32,input_1,"[-34, -30]",-34,-30
10545,2024-01-20 02:15:34,input_1,"[-32, -32]",-32,-32
10546,2024-01-20 02:15:36,input_1,"[-28, -29]",-28,-29
10547,2024-01-20 02:15:38,input_1,"[-26, -26]",-26,-26
10548,2024-01-20 02:15:40,input_1,"[-26, -20]",-26,-20
10549,2024-01-20 02:15:42,input_1,"[-44, -39]",-44,-39
10550,2024-01-20 02:15:44,input_1,"[-49, -47]",-49,-47
10551,2024-01-20 02:15:46,input_1,"[-48, -52]",-48,-52
10552,2024-01-20 02:15:48,input_1,"[-42, -47]",-42,-47
10553,2024-01-20 02:15:50,input_1,"[-39, -34]",-39,-34
10554,2024-01-20 02:15:52,input_1,"[-35, -33]",-35,-33
10555,2024-01-20 02:15:54,input_1,"[-34, -35]",-34,-35
10556,2024-01-20 02:15:56,input_1,"[-33, -37]",-33,-37
10557,2024-01-20 02:15:58,input_1,"[-39, -40]",-39,-40
10558,2024-01-20 02:16:00,input_1,"[-40, -42]",-40,-42
10559,2024-01-20 02:16:02,input_1,"[-42, -45]",-42,-45
10560,2024-01-20 02:16:04,input_1,"[-29, -29]",-29,-29
10561,2024-01-20 02:16:06,input_1,"[-27, -29]",-27,-29
10562,2024-01-20 02:16:08,input_1,"[-25, -25]",-25,-25
10563,2024-01-20 02:16:10,input_1,"[-26, -25]",-26,-25
10564,2024-01-20 02:16:12,input_1,"[-48, -48]",-48,-48
10565,2024-01-20 02:16:14,input_1,"[-46, -47]",-46,-47
10566,2024-01-20 02:16:17,input_1,"[-38, -39]",-38,-39
10567,2024-01-20 02:16:19,input_1,"[-28, -29]",-28,-29
10568,2024-01-20 02:16:21,input_1,"[-27, -26]",-27,-26
10569,2024-01-20 02:16:23,input_1,"[-32, -31]",-32,-31
10570,2024-01-20 02:16:25,input_1,"[-28, -30]",-28,-30
10571,2024-01-20 02:16:27,input_1,"[-25, -27]",-25,-27
10572,2024-01-20 02:16:29,input_1,"[-25, -25]",-25,-25
10573,2024-01-20 02:16:31,input_1,"[-18, -19]",-18,-19
10574,2024-01-20 02:16:33,input_1,"[-17, -15]",-17,-15
10575,2024-01-20 02:16:35,input_1,"[-18, -19]",-18,-19
10576,2024-01-20 02:16:38,input_1,"[-16, -16]",-16,-16
10577,2024-01-20 02:16:40,input_1,"[-18, -16]",-18,-16
10578,2024-01-20 02:16:42,input_1,"[-19, -21]",-19,-21
10579,2024-01-20 02:16:44,input_1,"[-17, -15]",-17,-15
10580,2024-01-20 02:16:46,input_1,"[-15, -13]",-15,-13
10581,2024-01-20 02:16:48,input_1,"[-17, -19]",-17,-19
10582,2024-01-20 02:16:50,input_1,"[-22, -20]",-22,-20
10583,2024-01-20 02:16:52,input_1,"[-23, -17]",-23,-17
10584,2024-01-20 02:16:54,input_1,"[-25, -23]",-25,-23
10585,2024-01-20 02:16:56,input_1,"[-25, -27]",-25,-27
10586,2024-01-20 02:16:58,input_1,"[-21, -25]",-21,-25
10587,2024-01-20 02:17:00,input_1,"[-18, -19]",-18,-19
10588,2024-01-20 02:17:03,input_1,"[-22, -20]",-22,-20
10589,2024-01-20 02:17:05,input_1,"[-20, -21]",-20,-21
10590,2024-01-20 02:17:07,input_1,"[-23, -24]",-23,-24
10591,2024-01-20 02:17:09,input_1,"[-28, -26]",-28,-26
10592,2024-01-20 02:17:11,input_1,"[-26, -24]",-26,-24
10593,2024-01-20 02:17:13,input_1,"[-23, -20]",-23,-20
10594,2024-01-20 02:17:15,input_1,"[-19, -19]",-19,-19
10595,2024-01-20 02:17:17,input_1,"[-18, -16]",-18,-16
10596,2024-01-20 02:17:19,input_1,"[-25, -19]",-25,-19
10597,2024-01-20 02:17:21,input_1,"[-51, -50]",-51,-50
10598,2024-01-20 02:17:23,input_1,"[-42, -36]",-42,-36
10599,2024-01-20 02:17:25,input_1,"[-44, -36]",-44,-36
10600,2024-01-20 02:17:27,input_1,"[-42, -44]",-42,-44
10601,2024-01-20 02:17:29,input_1,"[-37, -36]",-37,-36
10602,2024-01-20 02:17:32,input_1,"[-32, -34]",-32,-34
10603,2024-01-20 02:17:34,input_1,"[-35, -33]",-35,-33
10604,2024-01-20 02:17:36,input_1,"[-46, -43]",-46,-43
10605,2024-01-20 02:17:38,input_1,"[-63, -62]",-63,-62
10606,2024-01-20 02:17:40,input_1,"[-51, -47]",-51,-47
10607,2024-01-20 02:17:42,input_1,"[-49, -45]",-49,-45
10608,2024-01-20 02:17:44,input_1,"[-49, -50]",-49,-50
10609,2024-01-20 02:17:46,input_1,"[-37, -38]",-37,-38
10610,2024-01-20 02:17:48,input_1,"[-40, -41]",-40,-41
10611,2024-01-20 02:17:50,input_1,"[-39, -41]",-39,-41
10612,2024-01-20 02:17:52,input_1,"[-38, -39]",-38,-39
10613,2024-01-20 02:17:54,input_1,"[-29, -31]",-29,-31
10614,2024-01-20 02:17:56,input_1,"[-31, -31]",-31,-31
10615,2024-01-20 02:17:58,input_1,"[-32, -32]",-32,-32
10616,2024-01-20 02:18:00,input_1,"[-48, -47]",-48,-47
10617,2024-01-20 02:18:02,input_1,"[-55, -43]",-55,-43
10618,2024-01-20 02:18:04,input_1,"[-55, -44]",-55,-44
10619,2024-01-20 02:18:06,input_1,"[-41, -44]",-41,-44
10620,2024-01-20 02:18:09,input_1,"[-54, -56]",-54,-56
10621,2024-01-20 02:18:11,input_1,"[-44, -45]",-44,-45
10622,2024-01-20 02:18:13,input_1,"[-45, -45]",-45,-45
10623,2024-01-20 02:18:15,input_1,"[-48, -49]",-48,-49
10624,2024-01-20 02:18:17,input_1,"[-41, -39]",-41,-39
10625,2024-01-20 02:18:19,input_1,"[-40, -38]",-40,-38
10626,2024-01-20 02:18:21,input_1,"[-39, -40]",-39,-40
10627,2024-01-20 02:18:23,input_1,"[-38, -40]",-38,-40
10628,2024-01-20 02:18:25,input_1,"[-53, -54]",-53,-54
10629,2024-01-20 02:18:27,input_1,"[-59, -60]",-59,-60
10630,2024-01-20 02:18:29,input_1,"[-57, -61]",-57,-61
10631,2024-01-20 02:18:31,input_1,"[-63, -68]",-63,-68
10632,2024-01-20 02:18:33,input_1,"[-64, -46]",-64,-46
10633,2024-01-20 02:18:35,input_1,"[-52, -45]",-52,-45
10634,2024-01-20 02:18:37,input_1,"[-34, -29]",-34,-29
10635,2024-01-20 02:18:39,input_1,"[-32, -31]",-32,-31
10636,2024-01-20 02:18:41,input_1,"[-42, -42]",-42,-42
10637,2024-01-20 02:18:43,input_1,"[-37, -42]",-37,-42
10638,2024-01-20 02:18:45,input_1,"[-39, -41]",-39,-41
10639,2024-01-20 02:18:47,input_1,"[-46, -45]",-46,-45
10640,2024-01-20 02:18:49,input_1,"[-56, -55]",-56,-55
10641,2024-01-20 02:18:51,input_1,"[-43, -45]",-43,-45
10642,2024-01-20 02:18:54,input_1,"[-44, -45]",-44,-45
10643,2024-01-20 02:18:56,input_1,"[-49, -47]",-49,-47
10644,2024-01-20 02:18:58,input_1,"[-39, -39]",-39,-39
10645,2024-01-20 02:19:00,input_1,"[-29, -35]",-29,-35
10646,2024-01-20 02:19:02,input_1,"[-25, -25]",-25,-25
10647,2024-01-20 02:19:04,input_1,"[-26, -27]",-26,-27
10648,2024-01-20 02:19:06,input_1,"[-28, -33]",-28,-33
10649,2024-01-20 02:19:08,input_1,"[-30, -30]",-30,-30
10650,2024-01-20 02:19:10,input_1,"[-31, -32]",-31,-32
10651,2024-01-20 02:19:12,input_1,"[-28, -29]",-28,-29
10652,2024-01-20 02:19:14,input_1,"[-31, -32]",-31,-32
10653,2024-01-20 02:19:16,input_1,"[-18, -20]",-18,-20
10654,2024-01-20 02:19:18,input_1,"[-24, -20]",-24,-20
10655,2024-01-20 02:19:21,input_1,"[-26, -28]",-26,-28
10656,2024-01-20 02:19:23,input_1,"[-15, -23]",-15,-23
10657,2024-01-20 02:19:25,input_1,"[-26, -25]",-26,-25
10658,2024-01-20 02:19:27,input_1,"[-25, -29]",-25,-29
10659,2024-01-20 02:19:29,input_1,"[-24, -23]",-24,-23
10660,2024-01-20 02:19:31,input_1,"[-21, -22]",-21,-22
10661,2024-01-20 02:19:33,input_1,"[-24, -25]",-24,-25
10662,2024-01-20 02:19:35,input_1,"[-26, -25]",-26,-25
10663,2024-01-20 02:19:37,input_1,"[-21, -24]",-21,-24
10664,2024-01-20 02:19:39,input_1,"[-25, -24]",-25,-24
10665,2024-01-20 02:19:41,input_1,"[-25, -26]",-25,-26
10666,2024-01-20 02:19:43,input_1,"[-23, -23]",-23,-23
10667,2024-01-20 02:19:45,input_1,"[-22, -21]",-22,-21
10668,2024-01-20 02:19:47,input_1,"[-22, -23]",-22,-23
10669,2024-01-20 02:19:49,input_1,"[-52, -49]",-52,-49
10670,2024-01-20 02:19:51,input_1,"[-60, -53]",-60,-53
10671,2024-01-20 02:19:53,input_1,"[-54, -57]",-54,-57
10672,2024-01-20 02:19:56,input_1,"[-61, -66]",-61,-66
10673,2024-01-20 02:19:58,input_1,"[-49, -49]",-49,-49
10674,2024-01-20 02:20:00,input_1,"[-49, -49]",-49,-49
10675,2024-01-20 02:20:02,input_1,"[-73, -73]",-73,-73
10676,2024-01-20 02:20:04,input_1,"[-40, -45]",-40,-45
10677,2024-01-20 02:20:06,input_1,"[-39, -45]",-39,-45
10678,2024-01-20 02:20:08,input_1,"[-39, -38]",-39,-38
10679,2024-01-20 02:20:10,input_1,"[-36, -35]",-36,-35
10680,2024-01-20 02:20:12,input_1,"[-36, -33]",-36,-33
10681,2024-01-20 02:20:14,input_1,"[-42, -39]",-42,-39
10682,2024-01-20 02:20:16,input_1,"[-41, -40]",-41,-40
10683,2024-01-20 02:20:18,input_1,"[-37, -34]",-37,-34
10684,2024-01-20 02:20:21,input_1,"[-28, -28]",-28,-28
10685,2024-01-20 02:20:23,input_1,"[-27, -24]",-27,-24
10686,2024-01-20 02:20:25,input_1,"[-33, -39]",-33,-39
10687,2024-01-20 02:20:27,input_1,"[-39, -39]",-39,-39
10688,2024-01-20 02:20:29,input_1,"[-38, -38]",-38,-38
10689,2024-01-20 02:20:31,input_1,"[-20, -20]",-20,-20
10690,2024-01-20 02:20:33,input_1,"[-17, -24]",-17,-24
10691,2024-01-20 02:20:35,input_1,"[-27, -26]",-27,-26
10692,2024-01-20 02:20:37,input_1,"[-25, -29]",-25,-29
10693,2024-01-20 02:20:39,input_1,"[-23, -23]",-23,-23
10694,2024-01-20 02:20:41,input_1,"[-22, -22]",-22,-22
10695,2024-01-20 02:20:43,input_1,"[-20, -20]",-20,-20
10696,2024-01-20 02:20:45,input_1,"[-22, -22]",-22,-22
10697,2024-01-20 02:20:47,input_1,"[-19, -22]",-19,-22
10698,2024-01-20 02:20:49,input_1,"[-23, -20]",-23,-20
10699,2024-01-20 02:20:51,input_1,"[-21, -16]",-21,-16
10700,2024-01-20 02:20:53,input_1,"[-17, -17]",-17,-17
10701,2024-01-20 02:20:56,input_1,"[-16, -18]",-16,-18
10702,2024-01-20 02:20:58,input_1,"[-19, -18]",-19,-18
10703,2024-01-20 02:21:00,input_1,"[-19, -19]",-19,-19
10704,2024-01-20 02:21:02,input_1,"[-20, -20]",-20,-20
10705,2024-01-20 02:21:04,input_1,"[-18, -17]",-18,-17
10706,2024-01-20 02:21:06,input_1,"[-19, -17]",-19,-17
10707,2024-01-20 02:21:08,input_1,"[-21, -19]",-21,-19
10708,2024-01-20 02:21:10,input_1,"[-22, -21]",-22,-21
10709,2024-01-20 02:21:12,input_1,"[-23, -22]",-23,-22
10710,2024-01-20 02:21:14,input_1,"[-26, -26]",-26,-26
10711,2024-01-20 02:21:16,input_1,"[-32, -31]",-32,-31
10712,2024-01-20 02:21:18,input_1,"[-38, -39]",-38,-39
10713,2024-01-20 02:21:20,input_1,"[-35, -39]",-35,-39
10714,2024-01-20 02:21:22,input_1,"[-34, -39]",-34,-39
10715,2024-01-20 02:21:24,input_1,"[-28, -31]",-28,-31
10716,2024-01-20 02:21:26,input_1,"[-30, -32]",-30,-32
10717,2024-01-20 02:21:28,input_1,"[-33, -36]",-33,-36
10718,2024-01-20 02:21:30,input_1,"[-34, -35]",-34,-35
10719,2024-01-20 02:21:32,input_1,"[-32, -34]",-32,-34
10720,2024-01-20 02:21:34,input_1,"[-30, -32]",-30,-32
10721,2024-01-20 02:21:36,input_1,"[-29, -29]",-29,-29
10722,2024-01-20 02:21:39,input_1,"[-28, -32]",-28,-32
10723,2024-01-20 02:21:41,input_1,"[-27, -30]",-27,-30
10724,2024-01-20 02:21:43,input_1,"[-25, -24]",-25,-24
10725,2024-01-20 02:21:45,input_1,"[-28, -25]",-28,-25
10726,2024-01-20 02:21:47,input_1,"[-26, -26]",-26,-26
10727,2024-01-20 02:21:49,input_1,"[-31, -32]",-31,-32
10728,2024-01-20 02:21:51,input_1,"[-36, -34]",-36,-34
10729,2024-01-20 02:21:53,input_1,"[-21, -23]",-21,-23
10730,2024-01-20 02:21:55,input_1,"[-18, -20]",-18,-20
10731,2024-01-20 02:21:58,input_1,"[-19, -17]",-19,-17
10732,2024-01-20 02:22:00,input_1,"[-16, -17]",-16,-17
10733,2024-01-20 02:22:02,input_1,"[-25, -21]",-25,-21
10734,2024-01-20 02:22:04,input_1,"[-32, -33]",-32,-33
10735,2024-01-20 02:22:06,input_1,"[-30, -33]",-30,-33
10736,2024-01-20 02:22:08,input_1,"[-34, -34]",-34,-34
10737,2024-01-20 02:22:10,input_1,"[-32, -39]",-32,-39
10738,2024-01-20 02:22:12,input_1,"[-31, -38]",-31,-38
10739,2024-01-20 02:22:14,input_1,"[-43, -37]",-43,-37
10740,2024-01-20 02:22:16,input_1,"[-33, -38]",-33,-38
10741,2024-01-20 02:22:18,input_1,"[-35, -38]",-35,-38
10742,2024-01-20 02:22:20,input_1,"[-40, -45]",-40,-45
10743,2024-01-20 02:22:23,input_1,"[-41, -43]",-41,-43
10744,2024-01-20 02:22:25,input_1,"[-43, -49]",-43,-49
10745,2024-01-20 02:22:27,input_1,"[-27, -30]",-27,-30
10746,2024-01-20 02:22:29,input_1,"[-26, -27]",-26,-27
10747,2024-01-20 02:22:31,input_1,"[-28, -29]",-28,-29
10748,2024-01-20 02:22:33,input_1,"[-28, -25]",-28,-25
10749,2024-01-20 02:22:35,input_1,"[-31, -27]",-31,-27
10750,2024-01-20 02:22:37,input_1,"[-29, -28]",-29,-28
10751,2024-01-20 02:22:39,input_1,"[-26, -26]",-26,-26
10752,2024-01-20 02:22:41,input_1,"[-44, -48]",-44,-48
10753,2024-01-20 02:22:43,input_1,"[-41, -44]",-41,-44
10754,2024-01-20 02:22:46,input_1,"[-40, -41]",-40,-41
10755,2024-01-20 02:22:48,input_1,"[-40, -42]",-40,-42
10756,2024-01-20 02:22:50,input_1,"[-38, -40]",-38,-40
10757,2024-01-20 02:22:52,input_1,"[-32, -30]",-32,-30
10758,2024-01-20 02:22:54,input_1,"[-30, -28]",-30,-28
10759,2024-01-20 02:22:56,input_1,"[-33, -32]",-33,-32
10760,2024-01-20 02:22:58,input_1,"[-42, -38]",-42,-38
10761,2024-01-20 02:23:00,input_1,"[-47, -44]",-47,-44
10762,2024-01-20 02:23:02,input_1,"[-46, -50]",-46,-50
10763,2024-01-20 02:23:04,input_1,"[-47, -54]",-47,-54
10764,2024-01-20 02:23:06,input_1,"[-44, -50]",-44,-50
10765,2024-01-20 02:23:08,input_1,"[-41, -43]",-41,-43
10766,2024-01-20 02:23:10,input_1,"[-47, -44]",-47,-44
10767,2024-01-20 02:23:12,input_1,"[-58, -57]",-58,-57
10768,2024-01-20 02:23:14,input_1,"[-50, -50]",-50,-50
10769,2024-01-20 02:23:17,input_1,"[-46, -48]",-46,-48
10770,2024-01-20 02:23:19,input_1,"[-41, -36]",-41,-36
10771,2024-01-20 02:23:21,input_1,"[-36, -31]",-36,-31
10772,2024-01-20 02:23:23,input_1,"[-39, -32]",-39,-32
10773,2024-01-20 02:23:25,input_1,"[-40, -43]",-40,-43
10774,2024-01-20 02:23:27,input_1,"[-41, -44]",-41,-44
10775,2024-01-20 02:23:29,input_1,"[-43, -39]",-43,-39
10776,2024-01-20 02:23:31,input_1,"[-37, -39]",-37,-39
10777,2024-01-20 02:23:33,input_1,"[-36, -38]",-36,-38
10778,2024-01-20 02:23:35,input_1,"[-35, -37]",-35,-37
10779,2024-01-20 02:23:37,input_1,"[-33, -35]",-33,-35
10780,2024-01-20 02:23:39,input_1,"[-34, -33]",-34,-33
10781,2024-01-20 02:23:41,input_1,"[-33, -35]",-33,-35
10782,2024-01-20 02:23:43,input_1,"[-45, -44]",-45,-44
10783,2024-01-20 02:23:45,input_1,"[-74, -75]",-74,-75
10784,2024-01-20 02:23:47,input_1,"[-65, -66]",-65,-66
10785,2024-01-20 02:23:49,input_1,"[-67, -66]",-67,-66
10786,2024-01-20 02:23:52,input_1,"[-51, -46]",-51,-46
10787,2024-01-20 02:23:54,input_1,"[-37, -42]",-37,-42
10788,2024-01-20 02:23:56,input_1,"[-42, -40]",-42,-40
10789,2024-01-20 02:23:58,input_1,"[-38, -39]",-38,-39
10790,2024-01-20 02:24:00,input_1,"[-35, -34]",-35,-34
10791,2024-01-20 02:24:02,input_1,"[-36, -37]",-36,-37
10792,2024-01-20 02:24:04,input_1,"[-48, -47]",-48,-47
10793,2024-01-20 02:24:06,input_1,"[-41, -42]",-41,-42
10794,2024-01-20 02:24:08,input_1,"[-40, -36]",-40,-36
10795,2024-01-20 02:24:10,input_1,"[-38, -31]",-38,-31
10796,2024-01-20 02:24:12,input_1,"[-31, -27]",-31,-27
10797,2024-01-20 02:24:14,input_1,"[-26, -31]",-26,-31
10798,2024-01-20 02:24:16,input_1,"[-29, -33]",-29,-33
10799,2024-01-20 02:24:18,input_1,"[-42, -45]",-42,-45
10800,2024-01-20 02:24:20,input_1,"[-45, -45]",-45,-45
10801,2024-01-20 02:24:22,input_1,"[-43, -42]",-43,-42
10802,2024-01-20 02:24:24,input_1,"[-40, -38]",-40,-38
10803,2024-01-20 02:24:26,input_1,"[-36, -38]",-36,-38
10804,2024-01-20 02:24:28,input_1,"[-42, -45]",-42,-45
10805,2024-01-20 02:24:31,input_1,"[-47, -49]",-47,-49
10806,2024-01-20 02:24:33,input_1,"[-47, -51]",-47,-51
10807,2024-01-20 02:24:35,input_1,"[-51, -47]",-51,-47
10808,2024-01-20 02:24:37,input_1,"[-48, -46]",-48,-46
10809,2024-01-20 02:24:39,input_1,"[-48, -48]",-48,-48
10810,2024-01-20 02:24:41,input_1,"[-51, -52]",-51,-52
10811,2024-01-20 02:24:43,input_1,"[-36, -41]",-36,-41
10812,2024-01-20 02:24:45,input_1,"[-39, -40]",-39,-40
10813,2024-01-20 02:24:47,input_1,"[-44, -40]",-44,-40
10814,2024-01-20 02:24:49,input_1,"[-40, -38]",-40,-38
10815,2024-01-20 02:24:51,input_1,"[-42, -49]",-42,-49
10816,2024-01-20 02:24:53,input_1,"[-51, -54]",-51,-54
10817,2024-01-20 02:24:55,input_1,"[-35, -36]",-35,-36
10818,2024-01-20 02:24:57,input_1,"[-36, -36]",-36,-36
10819,2024-01-20 02:24:59,input_1,"[-54, -57]",-54,-57
10820,2024-01-20 02:25:02,input_1,"[-65, -63]",-65,-63
10821,2024-01-20 02:25:04,input_1,"[-53, -51]",-53,-51
10822,2024-01-20 02:25:06,input_1,"[-21, -30]",-21,-30
10823,2024-01-20 02:25:08,input_1,"[-21, -28]",-21,-28
10824,2024-01-20 02:25:10,input_1,"[-37, -27]",-37,-27
10825,2024-01-20 02:25:12,input_1,"[-55, -60]",-55,-60
10826,2024-01-20 02:25:14,input_1,"[-37, -35]",-37,-35
10827,2024-01-20 02:25:16,input_1,"[-36, -32]",-36,-32
10828,2024-01-20 02:25:18,input_1,"[-35, -33]",-35,-33
10829,2024-01-20 02:25:20,input_1,"[-26, -25]",-26,-25
10830,2024-01-20 02:25:22,input_1,"[-23, -23]",-23,-23
10831,2024-01-20 02:25:24,input_1,"[-26, -30]",-26,-30
10832,2024-01-20 02:25:26,input_1,"[-32, -33]",-32,-33
10833,2024-01-20 02:25:28,input_1,"[-34, -30]",-34,-30
10834,2024-01-20 02:25:31,input_1,"[-32, -32]",-32,-32
10835,2024-01-20 02:25:33,input_1,"[-28, -29]",-28,-29
10836,2024-01-20 02:25:35,input_1,"[-26, -26]",-26,-26
10837,2024-01-20 02:25:37,input_1,"[-26, -20]",-26,-20
10838,2024-01-20 02:25:39,input_1,"[-44, -39]",-44,-39
10839,2024-01-20 02:25:41,input_1,"[-49, -47]",-49,-47
10840,2024-01-20 02:25:43,input_1,"[-44, -47]",-44,-47
10841,2024-01-20 02:25:45,input_1,"[-42, -46]",-42,-46
10842,2024-01-20 02:25:47,input_1,"[-39, -34]",-39,-34
10843,2024-01-20 02:25:49,input_1,"[-35, -33]",-35,-33
10844,2024-01-20 02:25:51,input_1,"[-36, -35]",-36,-35
10845,2024-01-20 02:25:53,input_1,"[-35, -34]",-35,-34
10846,2024-01-20 02:25:55,input_1,"[-39, -40]",-39,-40
10847,2024-01-20 02:25:57,input_1,"[-40, -42]",-40,-42
10848,2024-01-20 02:25:59,input_1,"[-42, -45]",-42,-45
10849,2024-01-20 02:26:01,input_1,"[-29, -29]",-29,-29
10850,2024-01-20 02:26:03,input_1,"[-27, -29]",-27,-29
10851,2024-01-20 02:26:05,input_1,"[-25, -25]",-25,-25
10852,2024-01-20 02:26:07,input_1,"[-26, -25]",-26,-25
10853,2024-01-20 02:26:09,input_1,"[-48, -48]",-48,-48
10854,2024-01-20 02:26:11,input_1,"[-46, -47]",-46,-47
10855,2024-01-20 02:26:13,input_1,"[-38, -39]",-38,-39
10856,2024-01-20 02:26:15,input_1,"[-28, -29]",-28,-29
10857,2024-01-20 02:26:18,input_1,"[-27, -26]",-27,-26
10858,2024-01-20 02:26:20,input_1,"[-32, -31]",-32,-31
10859,2024-01-20 02:26:22,input_1,"[-28, -30]",-28,-30
10860,2024-01-20 02:26:24,input_1,"[-25, -27]",-25,-27
10861,2024-01-20 02:26:26,input_1,"[-25, -25]",-25,-25
10862,2024-01-20 02:26:28,input_1,"[-18, -19]",-18,-19
10863,2024-01-20 02:26:30,input_1,"[-17, -15]",-17,-15
10864,2024-01-20 02:26:32,input_1,"[-18, -19]",-18,-19
10865,2024-01-20 02:26:34,input_1,"[-16, -16]",-16,-16
10866,2024-01-20 02:26:36,input_1,"[-18, -16]",-18,-16
10867,2024-01-20 02:26:38,input_1,"[-19, -21]",-19,-21
10868,2024-01-20 02:26:41,input_1,"[-17, -15]",-17,-15
10869,2024-01-20 02:26:43,input_1,"[-15, -13]",-15,-13
10870,2024-01-20 02:26:45,input_1,"[-17, -19]",-17,-19
10871,2024-01-20 02:26:47,input_1,"[-22, -20]",-22,-20
10872,2024-01-20 02:26:49,input_1,"[-23, -17]",-23,-17
10873,2024-01-20 02:26:51,input_1,"[-25, -23]",-25,-23
10874,2024-01-20 02:26:53,input_1,"[-25, -27]",-25,-27
10875,2024-01-20 02:26:55,input_1,"[-21, -25]",-21,-25
10876,2024-01-20 02:26:57,input_1,"[-18, -19]",-18,-19
10877,2024-01-20 02:26:59,input_1,"[-22, -20]",-22,-20
10878,2024-01-20 02:27:02,input_1,"[-20, -21]",-20,-21
10879,2024-01-20 02:27:04,input_1,"[-23, -23]",-23,-23
10880,2024-01-20 02:27:06,input_1,"[-28, -25]",-28,-25
10881,2024-01-20 02:27:08,input_1,"[-26, -24]",-26,-24
10882,2024-01-20 02:27:10,input_1,"[-23, -20]",-23,-20
10883,2024-01-20 02:27:12,input_1,"[-19, -19]",-19,-19
10884,2024-01-20 02:27:14,input_1,"[-18, -16]",-18,-16
10885,2024-01-20 02:27:16,input_1,"[-25, -19]",-25,-19
